,x,x0
109,1.0,0.5629887887090308
110,0.9926851980160465,0.6229887887090308
111,0.0,0.5829887887090308
112,8.00056407503617e-12,0.5629887887090308
113,0.0073148019944434236,0.6029887887090308
114,7.650338094162676e-11,0.6329887887090311
115,0.6798254539123821,0.572988788709031
116,0.0,0.5829887887090308
117,0.3201745461879037,0.552988788709031
118,0.0,0.5429887887090308
119,0.5096053214297442,0.6329887887090311
120,0.4324468382445499,0.5829887887090308
121,0.05794784042240561,0.6029887887090308
122,0.0,0.5829887887090308
123,0.0,0.5829887887090308
124,0.0,0.6329887887090311
125,1.0,0.6029887887090308
126,0.0,0.6229887887090308
127,0.376213673686862,0.6129887887090311
128,0.20468858315568328,0.552988788709031
129,0.0,0.6129887887090311
130,0.41909774322631255,0.5629887887090308
131,0.0,0.572988788709031
132,1.0,0.5829887887090308
133,0.0,0.592988788709031
134,0.8866590625545258,0.6029887887090308
135,0.08692460989281486,0.6329887887090311
136,0.02641632759650594,0.5429887887090308
137,1.0,0.6229887887090308
138,1.0,0.572988788709031
139,0.2398047320690344,0.552988788709031
140,0.0,0.6329887887090311
141,0.3020415708853336,0.592988788709031
142,0.45815369716474086,0.5429887887090308
143,0.0,0.5429887887090308
144,0.0,0.6029887887090308
145,1.8788648790480947e-11,0.5829887887090308
146,0.13826786664443164,0.5629887887090308
147,0.0,0.6329887887090311
148,0.0,0.552988788709031
149,0.38742472537118305,0.592988788709031
150,0.4743074080669932,0.6229887887090308
151,7.667449928551242e-15,0.6229887887090308
152,0.014941366106619794,0.5629887887090308
153,4.9539193114746944e-11,0.572988788709031
154,1.5321109973290612e-11,0.592988788709031
155,1.606934829140629e-11,0.6329887887090311
156,0.06147191430726796,0.5829887887090308
157,2.9862612581805965e-11,0.6129887887090311
158,0.0,0.572988788709031
159,0.19794111740663167,0.5429887887090308
160,0.0,0.5829887887090308
161,0.0,0.6329887887090311
162,1.696077833543126e-11,0.5629887887090308
163,0.09034341326611306,0.6229887887090308
164,0.0,0.6229887887090308
165,0.0,0.6029887887090308
166,0.0,0.5629887887090308
167,0.0,0.592988788709031
168,0.24171044194718042,0.552988788709031
169,0.0,0.5429887887090308
170,7.319254164606936e-12,0.5829887887090308
171,0.0,0.552988788709031
172,2.277030827492438e-12,0.5429887887090308
173,0.0,0.5629887887090308
174,0.22809604251465673,0.5629887887090308
175,0.0,0.592988788709031
176,3.63535809764408e-16,0.5629887887090308
177,0.0,0.6329887887090311
178,0.16549570460201338,0.592988788709031
179,0.18546906368012459,0.6229887887090308
180,0.0,0.6329887887090311
181,0.18050747398705688,0.6229887887090308
182,0.634023462432282,0.6029887887090308
183,1.0,0.552988788709031
184,1.0,0.6229887887090308
185,0.936006556044952,0.572988788709031
186,0.06399344395504795,0.6329887887090311
187,1.0,0.572988788709031
188,0.0,0.6129887887090311
189,6.569028188173939e-12,0.6329887887090311
190,1.0,0.6029887887090308
191,0.3745572648461901,0.6329887887090311
192,9.264609121312925e-11,0.5429887887090308
193,0.6254427351516672,0.552988788709031
194,0.0,0.5829887887090308
195,0.3898726466955131,0.552988788709031
196,0.11375685213297806,0.6229887887090308
197,0.3998940636494032,0.6129887887090311
198,0.0561755751424773,0.5829887887090308
199,0.040300862382521875,0.6029887887090308
200,0.09306449519245552,0.592988788709031
201,5.439019529129462e-12,0.592988788709031
202,0.32919749027619505,0.592988788709031
203,0.577738014551815,0.6129887887090311
204,0.0,0.572988788709031
205,0.4354658532137804,0.5829887887090308
206,5.71431689415799e-12,0.592988788709031
207,0.18427430465420788,0.5829887887090308
208,0.021866741350253387,0.5629887887090308
209,1.0021082355674598e-10,0.6029887887090308
210,0.23875226687015774,0.6329887887090311
211,0.11964083391137727,0.5829887887090308
212,0.0,0.6229887887090308
213,0.0,0.6229887887090308
214,0.33836103442223603,0.6029887887090308
215,4.856060285127734e-11,0.572988788709031
216,0.0,0.6129887887090311
217,3.167595431182055e-11,0.5629887887090308
218,0.6616389656522911,0.592988788709031
219,0.5588278418398992,0.5829887887090308
220,0.19725307307580464,0.6129887887090311
221,0.026761477610811976,0.552988788709031
222,0.19027670801024177,0.6229887887090308
223,2.2367389090706743e-11,0.6329887887090311
224,0.026880899526323363,0.572988788709031
225,0.0,0.6029887887090308
226,9.768577949397429e-13,0.5629887887090308
227,0.5985001848822759,0.572988788709031
228,0.20747273936044636,0.5629887887090308
229,0.0,0.5429887887090308
230,2.3514249542814095e-11,0.6229887887090308
231,1.8077540577753196e-11,0.6029887887090308
232,0.19402707590860216,0.6129887887090311
233,0.0,0.5829887887090308
234,1.2407845782462494e-12,0.592988788709031
235,0.0,0.592988788709031
236,0.0,0.552988788709031
237,0.0,0.592988788709031
238,0.6638730036129321,0.5429887887090308
239,0.0,0.6329887887090311
240,1.002248850178534e-10,0.5429887887090308
241,2.859466549087036e-11,0.552988788709031
242,0.09021517628802532,0.592988788709031
243,0.24591182007044388,0.6329887887090311
244,0.0,0.6029887887090308
245,0.25296137280958647,0.6329887887090311
246,0.0,0.552988788709031
247,0.17027056967819224,0.6029887887090308
248,0.07767697415941316,0.6329887887090311
249,7.101443862999391e-11,0.552988788709031
250,0.15608404017463476,0.6229887887090308
251,0.34300704320813874,0.592988788709031
252,0.0,0.6329887887090311
253,0.0,0.552988788709031
254,1.8769643923618832e-11,0.6129887887090311
255,0.011182092222684856,0.6329887887090311
256,7.34149454414867e-12,0.572988788709031
257,0.26375136415413625,0.6229887887090308
258,0.3554257555475387,0.592988788709031
259,2.8951801919105417e-11,0.5429887887090308
260,4.4121578330243596e-12,0.5629887887090308
261,0.0,0.6129887887090311
262,0.0,0.5629887887090308
263,0.3696407881989151,0.6129887887090311
264,9.74833914832227e-12,0.5829887887090308
265,0.0,0.6029887887090308
266,0.0,0.5629887887090308
267,0.0,0.6129887887090311
268,0.0,0.552988788709031
269,6.620293089380841e-11,0.6029887887090308
270,0.1762335038716473,0.6229887887090308
271,0.12605268639437597,0.5829887887090308
272,0.0,0.6029887887090308
273,0.0,0.5629887887090308
274,3.471773231951623e-11,0.5629887887090308
275,2.5235909621522447e-11,0.552988788709031
276,0.0,0.592988788709031
277,0.11869333578350576,0.5429887887090308
278,0.0,0.6229887887090308
279,0.0018452773773235081,0.5629887887090308
280,0.0,0.6329887887090311
281,4.900227644197718e-12,0.5429887887090308
282,0.21036833545546582,0.5829887887090308
283,5.199950203706381e-12,0.5429887887090308
284,0.2733720893331517,0.552988788709031
285,0.09158043057937776,0.572988788709031
286,0.0014781900907215864,0.552988788709031
287,5.541335980165504e-12,0.6029887887090308
288,0.0003761512072244795,0.6029887887090308
289,0.0,0.6029887887090308
290,3.130096390104736e-11,0.6329887887090311
291,1.0,0.592988788709031
292,0.0,0.552988788709031
293,4.855314482757802e-11,0.6229887887090308
294,0.410474220814831,0.572988788709031
295,0.41142227286186567,0.6229887887090308
296,0.17810350633342192,0.5829887887090308
297,0.42423353155089805,0.6129887887090311
298,0.0,0.552988788709031
299,0.0,0.5629887887090308
300,0.542897113182708,0.5829887887090308
301,0.03286935534633738,0.552988788709031
302,0.10108267268661629,0.5829887887090308
303,0.0,0.5429887887090308
304,7.551118691172109e-11,0.5829887887090308
305,0.8989173272808775,0.5629887887090308
306,0.9503112259739604,0.552988788709031
307,0.0,0.5629887887090308
308,0.0,0.6329887887090311
309,0.04968877409738412,0.6129887887090311
310,0.11283547434908754,0.6329887887090311
311,0.0,0.5629887887090308
312,0.03420329547318848,0.592988788709031
313,0.3756121940838715,0.5429887887090308
314,0.0,0.6229887887090308
315,0.4773490361725237,0.6329887887090311
316,6.666899773599364e-11,0.6029887887090308
317,0.0720912385193412,0.6329887887090311
318,0.14310832533161025,0.6029887887090308
319,2.718042345626947e-12,0.5629887887090308
320,7.809689530617452e-11,0.5829887887090308
321,0.0,0.6329887887090311
322,0.19326217681815436,0.6129887887090311
323,0.11695822196532121,0.5829887887090308
324,0.0,0.6129887887090311
325,0.0,0.5629887887090308
326,0.0004919988827701372,0.5629887887090308
327,0.0019891583298958597,0.592988788709031
328,0.1696003336099587,0.552988788709031
329,0.30249854665566567,0.6029887887090308
330,0.35170954386283065,0.6129887887090311
331,0.03097326737894455,0.552988788709031
332,0.617317188814846,0.6029887887090308
333,0.0,0.5829887887090308
334,0.5803745840696843,0.5829887887090308
335,0.0,0.5829887887090308
336,0.0,0.5629887887090308
337,0.16186707180947435,0.592988788709031
338,5.4813217325301964e-11,0.6229887887090308
339,0.2577583442259012,0.592988788709031
340,0.004256061736880729,0.6129887887090311
341,9.886800971031873e-11,0.6229887887090308
342,7.731120990142044e-11,0.6129887887090311
343,0.003391618425732735,0.6129887887090311
344,0.0,0.5629887887090308
345,3.217966725983479e-16,0.5629887887090308
346,0.3778208949175196,0.5629887887090308
347,0.5386272023599706,0.592988788709031
348,0.007195384215367073,0.5429887887090308
349,0.0003099764453725715,0.592988788709031
350,0.005605104103666635,0.592988788709031
351,0.06171302748453115,0.592988788709031
352,0.0010807303458340303,0.5829887887090308
353,1.724020785032106e-11,0.6229887887090308
354,0.5331375259277593,0.6329887887090311
355,0.4668624741154944,0.6329887887090311
356,0.0,0.552988788709031
357,0.0,0.5429887887090308
358,0.222487427080689,0.5429887887090308
359,0.7243297974540439,0.5429887887090308
360,0.05318277557165186,0.592988788709031
361,0.0,0.552988788709031
362,0.0,0.6229887887090308
363,0.5355807080711132,0.5629887887090308
364,0.4644192919288868,0.592988788709031
365,0.0,0.552988788709031
366,0.131315664529223,0.6329887887090311
367,0.0,0.5429887887090308
368,0.8686843354971641,0.552988788709031
369,0.6306466917145112,0.5629887887090308
370,0.36935330831222496,0.5829887887090308
371,0.0,0.6129887887090311
372,0.5104448803635842,0.6129887887090311
373,0.1671724051467893,0.6329887887090311
374,0.1073962539809047,0.5429887887090308
375,0.0,0.5629887887090308
376,0.0032612581254277324,0.5629887887090308
377,0.21172520258315938,0.572988788709031
378,1.0,0.4829887887090307
379,1.0,0.35298878870903083
380,0.6854727049096705,0.6129887887090311
381,0.3145272950903295,0.5229887887090308
382,1.0,0.37298878870903085
383,1.0,0.4529887887090309
384,0.8124508587967897,0.4529887887090309
385,0.1875491412032103,0.7229887887090308
386,1.1680687267394585,0.4829887887090307
387,-0.16806872673945833,0.6529887887090311
388,0.9443062996993962,0.5629887887090308
389,0.05569370030060381,0.4529887887090309
390,1.0,0.6429887887090309
391,1.0,0.49298878870903096
392,0.031116724191282922,0.4629887887090307
393,0.9688832758087171,0.4029887887090311
394,1.0,0.6229887887090308
395,0.2421430313436626,0.6529887887090311
396,0.22915590279061596,0.6429887887090309
397,0.5287010658657214,0.6429887887090309
398,1.0,0.4129887887090309
399,1.0,0.4329887887090309
400,0.26240210201445047,0.5029887887090307
401,0.7375978979855494,0.6629887887090309
402,1.0,0.4029887887090311
403,1.1104182913368288,0.37298878870903085
404,-0.11041829133682884,0.532988788709031
405,0.6716184584625177,0.5829887887090308
406,0.32838154153748234,0.4029887887090311
407,2.0,0.36298878870903106
408,-1.000000000030282,0.6829887887090309
409,1.0,0.6729887887090311
410,0.5351120490665601,0.6329887887090311
411,0.46488795093343993,0.6829887887090309
412,1.0,0.512988788709031
413,0.9177872881409725,0.4629887887090307
414,0.08221271185902747,0.7229887887090308
415,0.54933064330189,0.44298878870903113
416,0.4506693566981101,0.3829887887090311
417,1.0,0.4629887887090307
418,0.36001674213579155,0.3829887887090311
419,0.6399832578642084,0.572988788709031
420,0.5561157942935552,0.6129887887090311
421,0.4704618927551065,0.6729887887090311
422,-0.026577687048661626,0.49298878870903096
423,0.4938995828585802,0.572988788709031
424,0.5061004171414198,0.552988788709031
425,1.0,0.6629887887090309
426,0.22169894673358068,0.47298878870903094
427,0.3945335775785208,0.6329887887090311
428,0.3837674756878985,0.6529887887090311
429,0.10792353284954584,0.34298878870903104
430,-0.154427568561806,0.34298878870903104
431,-0.032269476645305044,0.49298878870903096
432,0.643968302410767,0.3829887887090311
433,0.2461096339945684,0.592988788709031
434,0.18869557595223,0.572988788709031
435,1.0,0.5029887887090307
436,0.2760896940667032,0.5829887887090308
437,0.16058607565160157,0.4829887887090307
438,0.07919253071408675,0.3829887887090311
439,0.3723840347908188,0.6729887887090311
440,0.11174766477678977,0.4129887887090309
441,1.0,0.5829887887090308
442,0.2759855504943719,0.6229887887090308
443,0.22973536430578198,0.572988788709031
444,0.14584862554374536,0.44298878870903113
445,0.3484304596561006,0.6729887887090311
446,1.1020044616928004,0.6029887887090308
447,-0.7519976663048107,0.6729887887090311
448,0.18008855215596073,0.6929887887090309
449,-0.45549864924003725,0.6329887887090311
450,0.9254033016960868,0.5629887887090308
451,0.5659969283013624,0.49298878870903096
452,0.43400307169863783,0.34298878870903104
453,1.0,0.572988788709031
454,0.8326289303908381,0.6329887887090311
455,0.16737106960916187,0.5429887887090308
456,1.0,0.47298878870903094
457,0.432686991349009,0.6029887887090308
458,0.567313008650991,0.7129887887090309
459,0.5823556084415823,0.44298878870903113
460,0.41764439155841765,0.49298878870903096
461,0.23423974281934537,0.39298878870903087
462,0.12016388319604157,0.5229887887090308
463,0.7226252304826404,0.5229887887090308
464,-0.07702885649802733,0.39298878870903087
465,0.5138501717511543,0.592988788709031
466,0.4861498282488457,0.572988788709031
467,0.44049215462702407,0.47298878870903094
468,0.559507845372976,0.5829887887090308
469,0.21940792904349202,0.4529887887090309
470,0.843036583232732,0.6029887887090308
471,-0.062444512276223975,0.6129887887090311
472,1.0,0.3829887887090311
473,0.19173399330163815,0.34298878870903104
474,0.4647217074619273,0.552988788709031
475,0.34354429923643454,0.4229887887090311
476,0.3009316326956606,0.7129887887090309
477,-0.07052743239668538,0.3829887887090311
478,0.2648758241920263,0.6429887887090309
479,0.17132326048635074,0.7029887887090309
480,0.0600920639763846,0.512988788709031
481,0.11935986649906298,0.572988788709031
482,0.1539447845472001,0.4529887887090309
483,0.6171129207030327,0.44298878870903113
484,0.3074039926315707,0.36298878870903106
485,0.07548308666539646,0.5029887887090307
486,0.4605019920646817,0.512988788709031
487,0.5394980079353183,0.39298878870903087
488,0.4686697846060122,0.4529887887090309
489,0.5313302153939877,0.39298878870903087
490,1.0,0.7329887887090308
491,0.6821553248937681,0.532988788709031
492,0.317844675106232,0.36298878870903106
493,0.551153706289672,0.7029887887090309
494,0.44884629371032825,0.6229887887090308
495,0.8178629177361705,0.572988788709031
496,0.18213708226382952,0.6329887887090311
497,1.0,0.6429887887090309
498,1.0,0.36298878870903106
499,0.6386952238992326,0.7229887887090308
500,0.09281708908011133,0.36298878870903106
501,0.2684876870206561,0.39298878870903087
502,0.4846713522053707,0.5029887887090307
503,0.5153286477946293,0.6629887887090309
504,0.49975959235260603,0.7029887887090309
505,0.5002404076473941,0.7329887887090308
506,0.4172926718566069,0.37298878870903085
507,0.5827073281433931,0.6429887887090309
508,0.1592725032831886,0.4529887887090309
509,0.3225713949636933,0.5429887887090308
510,0.07481421219667339,0.4129887887090309
511,0.4433418895564448,0.7129887887090309
512,1.0,0.6429887887090309
513,1.0,0.5429887887090308
514,1.0638492859167945,0.4629887887090307
515,-0.06384928591679445,0.6729887887090311
516,0.4926866628012128,0.572988788709031
517,0.5073133371987872,0.592988788709031
518,1.0,0.7129887887090309
519,1.0,0.512988788709031
520,0.7773049249682993,0.572988788709031
521,0.2226950750317006,0.34298878870903104
522,1.0,0.6229887887090308
523,0.5042152023930503,0.7029887887090309
524,0.18538453810640454,0.37298878870903085
525,0.3104002595005452,0.572988788709031
526,0.41074212422936224,0.5829887887090308
527,0.5892578757706377,0.5029887887090307
528,0.5419796408920734,0.6229887887090308
529,0.45802035910792654,0.7029887887090309
530,0.49016953248017264,0.6629887887090309
531,0.5098304675198273,0.6329887887090311
